,0
Family Gnaphosidae_adults,family+
Family Gyrinidae_adults,family+
Family Helidae_adults,family+
Family Hydraenidae_adults,family+
Family Hydrometridae_adults,family+
Family Hydrophilidae_adults,family+
Family Isotomidae_adults,family+
Family Linyphiidae_adults,family+
Family Lithobiidae_adults,family+
Family Neanuridae_adults,family+
Family Philodromidae_adults,family+
Family Platygastridae_NA,family+
Family Pompilidae_NA,family+
Family Pselaphidae_adults,family+
Family Ptiliidae_adults,family+
Family Scarabaeidae_adults,family+
Family Scydmaenidae_adults,family+
Family Silphidae_adults,family+
Family Sminthuridae_adults,family+
Family Sphecidae_NA,family+
Family Staphylinidae_adults,family+
Ophyiulus pilosus_adults,species
Family Theriidae_adults,family+
Family Thomisidae_adults,family+
Order Hymenoptera_larvae,family+
Family Tingidae_adults,family+
Genus Microvelia_adults,genus
Gerris lacustris_adults,species
Fraxinus excelsior_NA,species
Lacinius epphipiatus_adults,species
Order Gastropoda_adults,family+
Leiobunum blackwalli_adults,species
Order Opiliones_adults,family+
Leiobunum rotundum_adults,species
Loricera pilicornis_adults,species
Nebria brevicollis_adults,species
Nemastoma bimaculatum_adults,species
Non-Oribatida_adults,unclassified
Odiellus spinosus_adults,species
Oligolophus agrestis_adults,species
Order Diptera_NA,family+
Order Hymenoptera_NA,family+
Alnus glutinosa_NA,species
Porcellio scaber_NA,species
Quercus robur_NA,species
Order Nematoda_NA,family+
Order Oligochaeta_NA,family+
Order Psocoptera_adults,family+
Phalangium opilio_adults,species
Platynus assimile_adults,species
Platynus dorsale_adults,species
Platynus obscurus_adults,species
Pterostichus diligens_adults,species
Pterostichus melanarius_adults,species
Pterostichus nigrita_adults,species
Rilaena triangularis_adults,species
Trechus obtusus_adults,species
Achaeta_juveniles,genus
Fungal mycelium_active,species
Achaeta abulba_adults,species
Achromadora_adults,genus
Acrobeles ciliatus_adults,species
Acrobeloides_adults,genus
Aglenchus agricola_adults,species
Alaimus_adults,genus
Aphelenchoides_adults,genus
Cephalobidae_adults,family+
Chromadoridae_adults,family+
Chronogaster_adults,genus
Coslenchus_adults,genus
Dauerlarvae_inactive,unclassified
Diphtherophora_adults,genus
Dolichodoridae_adults,family+
Dolichorhynchus_adults,genus
Dorylaimida_adults,family+
Eucephalobus_adults,genus
Filenchus_adults,genus
Helicotylenchus_adults,genus
Heterocephalobus elongatus_adults,species
Longidorus_adults,genus
Meloidogyne_juveniles,genus
Meloidogyne naasi_adults,species
Metateratocephalus crassidens_adults,species
Panagrolaimus_adults,genus
Paratrichodorus_adults,genus
Paratrichodorus teres_adults,species
Paratylenchus_adults,genus
Plectidae_adults,family+
Plectus_adults,genus
Pratylenchus_adults,genus
Pratylenchus crenatus_adults,species
Prismatolaimus_adults,genus
Rhabditidae_adults,family+
Teratocephalus_adults,genus
Trichodorus_adults,genus
Trichodorus similis_adults,genus
Tylenchidae_adults,family+
Tylenchorhynchus_adults,genus
Tylenchorhynchus dubius_adults,species
Bacteria_active,unclassified
Alliphis siculus_adults,species
Aporcelaimellus obtusicaudatus_adults,species
Clarkus_adults,genus
Dorylaimoidea_adults,family+
Mononchidae_adults,family+
Neodiplogasteridae_adults,family+
Prodorylaimus_adults,genus
Pungentus_adults,genus
Thornenematinae_adults,family+
Tripyla_adults,genus
Amoebae_active,unclassified
Aporrectodea caliginosa_juveniles,species
Bdellidae_adults,family+
Epicriopsis_adults,genus
Eupodidae_adults,family+
Isotoma_adults,genus
Isotomidae_adults,family+
Isotomurus_adults,genus
Lepidocyrtus_adults,genus
Oribatida_adults,family+
Pachygnatidae_adults,family+
Parasitus_adults,genus
Pygmephorus_adults,genus
Sminthurinus elegans_adults,species
Stigmaeidae_adults,family+
Symphypleona_adults,genus
Tydeidae_adults,family+
Tyrophagus_adults,genus
Uropoda orbicularis_adults,species
Flagellatae_adults,unclassified
Enchytraeus_juveniles,genus
Enchytraeus buchholzi_adults,species
Fridericia_juveniles,genus
Fridericia alata_adults,species
Fridericia bulboides_adults,species
Fridericia cylindrica_adults,species
Fridericia paroniana_adults,species
Henlea ventriculosa_adults,species
Lumbricidae undiff._juveniles,family+
Lumbricus rubellus_adults,species
Lumbricus tanylobous_juveniles,species
Marionina_adults,genus
Marionina vesiculata_adults,species
Scutacarus_adults,genus
Scutacarus_active,genus
Allolobophora chlorotica_adults,species
Anaplectus grandepapillatus_adults,species
Aphelenchus_adults,genus
Ditylenchus_adults,genus
Eumonhystera_adults,genus
Heterodera_juveniles,genus
Longidoridae_adults,family+
Odontolaimus_adults,genus
Paramphidelus_adults,genus
Rotylenchus_adults,genus
Wilsonema_adults,genus
Brachystomella parvula_adults,species
Cheiroseius_adults,genus
Folsomia_adults,genus
Lysigamasus_adults,genus
Onychiurus_adults,genus
Pergamasus_adults,genus
Buchholzia_adults,genus
Monhystera_adults,genus
Enchytronia_juveniles,genus
Enchytronia parva_adults,species
Folsomia_juveniles,genus
Fridericia bisetosa_adults,species
Fridericia perrieri_adults,species
Henlea perpusilla_adults,species
Marionina argentea_adults,species
Marionina communis_adults,species
Qudsianematidae_adults,family+
Mononchus_adults,genus
Mylonchulus_adults,genus
Prostigmata_developed,family+
Bastiania_adults,genus
Eudorylaimus_adults,genus
Trichodoridae_adults,family+
Heterodera_adults,genus
Dendrolaelaps_adults,genus
Hypoaspis_adults,genus
Macrocheles_adults,genus
Mesaphorura_adults,genus
Pseudisotoma sensibilis_adults,species
Rhizoglyphus_adults,genus
Enchytraeus minutus_adults,species
Fridericia hegemon_adults,species
Ablabesmyia monilis_NA,species
Amphora inariensis_NA,species
Amphora libyca_NA,species
Cocconeis disculus_NA,species
Cocconeis neodiminuta_NA,species
Gomphonema minutiforme_NA,species
Navicula capitata_NA,species
Navicula cincta_NA,species
Navicula cryptocephala_NA,species
Navicula cryptonella_NA,species
Navicula minima_NA,species
Navicula radiosa_NA,species
Navicula seminulum_NA,species
Navicula veneta_NA,species
Nitzschia frustulum_NA,species
Nitzschia recta_NA,species
Staurosira construens_NA,species
Staurosira elliptica_NA,species
Surirella brebissonii_NA,species
Apsectrotanypus trifascipennis_NA,species
Baetis rhodani_NA,species
Cricotopus bicinctus_NA,species
Cryptochironomus_NA,genus
Elmis aenea_NA,species
Epoicocladius flavens_NA,species
Gammarus pulex_NA,species
Heleniella ornaticollis_NA,species
Nilotanypus_NA,unclassified
Paracladopelma camptolabis_NA,species
Parametriocnemus stylatus_NA,species
Polypedilum convictum_NA,species
Polypedilum nubeculosum_NA,species
Potamophylax cingulatus_NA,species
Prodiamesa olivacea_NA,species
Pseudorthocladius_NA,species
Sialis lutaria_NA,species
Simulium equinum_NA,species
Simulium intermedium_NA,species
Simulium lundstromi_NA,species
Stempellina bausei_NA,species
Tanytarsini_NA,unclassified
Thienemanniella_NA,unclassified
Thienemannimyia_NA,unclassified
Tvetenia_NA,genus
Agapetus fuscipes_NA,species
Achnanthes delicatula_NA,species
Cymbella sinuata_NA,species
Fragilaria fasciculata_NA,species
Meridion circulare_NA,species
Pinnularia appendiculata_NA,species
Pseudostaurosira brevistriata_NA,species
Staurosirella leptostauron_NA,species
Staurosirella pinnata_NA,species
Ancylus fluviatilis_NA,species
Athripsodes_NA,unclassified
Barbatula barbatula_NA,species
Ephemera danica_NA,species
Hydracarina_NA,unclassified
Hydropsyche pellucidula_NA,species
Hydropsyche siltalai_NA,species
Lepidostoma hirtum_NA,species
Polycentropus flavomaculatus_NA,species
Sericostoma personatum_NA,species
Bezzia_NA,genus
Caenis luctuosa_NA,species
Calopteryx splendens_NA,species
Nemoura avicularis_NA,species
Gyrosigma nodiferum_NA,species
Ithytrichia_NA,genus
Gasterosteus aculeatus_NA,species
Mystacides longicornis_NA,species
Physa fontinalis_NA,species
Pisidium_NA,genus
Halesus radiatus_NA,species
Heptagenia sulphurea_NA,species
Heremodromia_NA,unclassified
Limnius volckmari_NA,species
Limnephilus lunatus_NA,species
Limnephilus rhombicus_NA,species
Denticula kuetzingii_NA,species
Orectochilus villosus_NA,species
Oulimnius tuberculatus_NA,species
Salmo trutta_NA,species
Goera pilosa_NA,species
Cocconeis pediculus_NA,species
Navicula atomus_NA,species
Navicula goeppertiana_NA,species
Navicula lanceolata phyllepta_NA,species
Navicula lenzii_NA,species
Navicula pupula_NA,species
Nitzschia agnita_NA,species
Nitzschia capitellata_NA,species
Nitzschia heufleriana_NA,species
Nitzschia palea_NA,species
Antocha_NA,unclassified
Baetis scambus_NA,species
Baetis vernus_NA,species
Brillia longifurca_NA,species
Brillia modesta_NA,species
Chaetocladius piger_NA,species
Corynoneura_NA,unclassified
Cricotopus_NA,genus
Eukiefferiella claripennis_NA,species
Heterotrissocladius marcidus_NA,species
Microtendipes pedellus_NA,species
Nanocladius rectinervis_NA,species
Polypedilum pedestre_NA,species
Pseudosmittia_NA,unclassified
Rheocricotopus chalybeatus_NA,species
Synorthocladius semivirens_NA,species
Fragilaria capucina_NA,species
Clinocera_NA,unclassified
Cottus gobio_NA,species
Potamopyrgus antipodarum_NA,species
Serratella ignita_NA,species
Caenis rivulorum_NA,species
Calopteryx virgo_NA,species
Lype reducta_NA,species
Rhyacophila dorsalis_NA,species
Dendrocoelum lacteum_NA,species
Gobio gobio_NA,species
Hydroptila_NA,unclassified
Phoxinus phoxinus_NA,species
Squalius cephalus_NA,species
Lampetra planeri_NA,species
Ellerbeckia arenaria_NA,species
Acroloxus lacustris_NA,species
Cocconeis pseudothumensis_NA,species
Gomphonema minutum_NA,species
Gomphonema parvulum_NA,species
Navicula aboensis_NA,species
Navicula clementis_NA,species
Navicula halophila_NA,species
Navicula margalithii_NA,species
Nitzschia acicularis_NA,species
Nitzschia flexa_NA,species
Nitzschia linearis_NA,species
Nitzschia wuellerstorfii_NA,species
Macropelopia adaucta_NA,species
Paraleptophlebia submarginata_NA,species
Zavrelimyia_NA,unclassified
Cymbella affinis_NA,species
Achnanthes clevei_NA,species
Encyonema caespitosum_NA,species
Centroptilum luteolum_NA,species
Dicranota_NA,unclassified
Polycelis tenuis_NA,species
Pseudolimnophila_NA,species
Rhithrogena semicolorata_NA,species
Silo nigricornis_NA,species
Silo pallipes_NA,species
Crangonyx pseudogracilis_NA,species
Gyrosigma acuminatum_NA,species
Gyrosigma attenuatum_NA,species
Halesus digitatus_NA,species
Geissleria schoenfeldii_NA,species
Planaria torva_NA,species
Dixa_NA,genus
Eloeophila_NA,genus
Ptychoptera scutellaris_NA,species
Achnanthes ploenensis_NA,species
Amphora aequalis_NA,species
Caloneis bacillum_NA,species
Cymbella prostrata_NA,species
Diploneis oblongella_NA,species
Navicula cari_NA,species
Navicula ignota_NA,species
Navicula subminuscula_NA,species
Anguilla anguilla_NA,species
Baetis muticus_NA,species
Bithynia tentaculata_NA,species
Chaetocladius dentiforceps_NA,species
Chaetopteryx villosa_NA,species
Drusus annulatus_NA,species
Erpobdella octoculata_NA,species
Leuctra fusca_NA,species
Parakiefferiella bathophila_NA,species
Phaenopsectra flavipes_NA,species
Piscicola geometra_NA,species
Salmo salar_NA,species
Thymallus thymallus_NA,species
Plectrocnemia conspersa_NA,species
Cheumatopsyche lepida_NA,species
Glossiphonia complanata_NA,species
Oecetis ochracea_NA,species
Fallacia sublucidula_NA,species
Anabolia nervosa_NA,species
Cocconeis neothumensis_NA,species
Baetis buceratus_NA,species
Limnophyes_NA,unclassified
Orthocladius_NA,genus
Paratanytarsus penicillatus_NA,species
Potthastia longimana_NA,species
Procladius_NA,genus
Ephemera vulgata_NA,species
Perca fluviatilis_NA,species
Planorbis_NA,genus
Simulium erythrocephalum_NA,species
Achnanthes conspicua_NA,species
Achnanthes lemmermanni_NA,species
Surirella angusta_NA,species
Diploneis oculata_NA,species
Mystacides azurea_NA,species
Tinodes waeneri_NA,species
Helobdella stagnalis_NA,species
Valvata piscinalis_NA,species
Nkunga_adults,unclassified
Utaka_adults,unclassified
Chisawasawa_adults,unclassified
Mbuna_adults,unclassified
Usipa_adults,unclassified
Nkhono_adults,unclassified
Kampango_adults,unclassified
Ndunduma_adults,unclassified
Kambuzi_adults,unclassified
Chambo_adults,unclassified
Chilunguni_adults,unclassified
Mcheni_adults,unclassified
Matemba_adults,unclassified
Usipa larvae_larvae,unclassified
Chaoborus edulis_larvae,unclassified
Zooplankton_adults,unclassified
Phytoplankton_NA,unclassified
Bombe_adults,unclassified
Mlamba_adults,unclassified
Sanjika_adults,unclassified
Mpasa_adults,unclassified
Nchila_adults,unclassified
Nkholokolo_adults,unclassified
Samwamowa_adults,unclassified
Phalacrocorax spec_adults,unclassified
Crocodylus africanus_adults,unclassified
Chaetocladius spp._larvae,genus
Achnanthes exigua_NA,species
Cocconeis placentula var. euglypta_NA,species
Diatoma mesodon_NA,species
Fungi_NA,unclassified
Gomphonema clevei_NA,species
Gomphonema type D_NA,genus
Nitzschia inconspicua_NA,species
Pinnularia intermedia_NA,species
Clinocera stagnalis_larvae,species
Diamesa zernyi_larvae,species
Eukiefferiella claripennis_larvae,species
Eukiefferiella minor_larvae,species
Micropsectra atrofasciata_larvae,species
Simulium vittatum_larvae,species
Thienemanniella spp._larvae,genus
Dicranota exclusa_larvae,species
Oligochaeta indet._adults,family+
Potamophylax cingulatus_larvae,species
Macrophytes_algae,unclassified
terrestrial detritus_NA,unclassified
Sperchon glandulosus_adults,species
Cricotopus sp. B_larvae,genus
Diamesa bertrami_larvae,species
Metriocnemus sp. A_larvae,genus
Metriocnemus sp. B_larvae,genus
Prosimulium ursinum_larvae,species
Rheocricotopus effesus_larvae,species
Simulium aureum_larvae,species
Achnanthes grana_NA,species
Achnanthes lutheri_NA,species
Fragilaria capucina var. capucina_NA,species
Fragilaria pinnata_NA,species
Gomphonema clavatum_NA,species
Navicula elginensis_NA,species
Navicula gallica_NA,species
Navicula placentula_NA,species
Navicula viridula_NA,species
Nitzschia fonticola_NA,species
Nitzschia paleacea_NA,species
Rhopalodia gibba_NA,species
Stauroneis pseudosubobtusoides_NA,species
Mesoveliidae indet. sp. A_adults,family+
Radix balthica_adults,species
Cricotopus sp. A_larvae,genus
Limnophora riparia_larvae,species
Cyclotella spp._NA,genus
Fragilaria capucina var. rumpens_NA,species
Hebridae indet._adults,family+
Naucoridae indet._adults,family+
Orthocladius spp._larvae,genus
Phaoniinae indet._larvae,family+
Aulostomus maculatus_adults,species
Acanthurus chirugus_adults,species
Sargocentron vexillarium_adults,species
Cephalopholis fulva_adults,species
Acanthurus coeruleus_adults,species
Negaprion brevirostris_adults,species
Aetobatus narinari_adults,species
Tylosurus acus acus_adults,species
Carangoides bartholomaei_adults,species
Synodus intermedius_adults,species
Carangoides latus_adults,species
Carangoides ruber_adults,species
Lutjanus synagris_adults,species
Chilomycterus antennatus_adults,species
Carcharhinus limbatus_adults,species
Dasyatis americana_adults,species
Lutjanus analis_adults,species
Diodon holocanthus_adults,species
Diodon hysterix_adults,species
Carcharhinus falciformis_adults,species
Epinephelus itajara_adults,species
Mycteroperca venenosa_adults,species
Epinephelus striatus_adults,species
Epinephelus guttatus_adults,species
Gymnothorax vicinus_adults,species
Lutjanus apodus_adults,species
Haemulon album_adults,species
