,id,food.web,ecosystem.type,res.taxonomy,con.taxonomy,res.lifestage,con.lifestage,res.mass,con.mass,res.met,con.met,res.mov,con.mov,int.type,res.taxonomy.level,con.taxonomy.level
1431,708,Kongsfjorden,marine,Pandalus borealis,Larus hyperboreus,NA,NA,0.07008626,2300.0,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
1432,709,Kongsfjorden,marine,Lebbeus polaris,Larus hyperboreus,NA,NA,0.05070428,2300.0,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
1433,709,Kongsfjorden,marine,Lebbeus polaris,Larus hyperboreus,NA,NA,0.05070428,2300.0,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
1434,710,Kongsfjorden,marine,Calanus finnmarchicus,Lebbeus polaris,NA,NA,0.00020998,0.05070428,invertebrate,invertebrate,swimming,swimming,predacious,species,species
1435,710,Kongsfjorden,marine,Calanus finnmarchicus,Lebbeus polaris,NA,NA,0.00020998,0.05070428,invertebrate,invertebrate,swimming,swimming,predacious,species,species
1436,710,Kongsfjorden,marine,Calanus finnmarchicus,Lebbeus polaris,NA,NA,1.92e-11,0.05070428,invertebrate,invertebrate,swimming,swimming,herbivorous,species,species
1437,711,Kongsfjorden,marine,Cylindrotheca closterium,Lebbeus polaris,NA,NA,2.57e-12,0.05070428,primary producer,invertebrate,swimming,swimming,herbivorous,species,species
1438,711,Kongsfjorden,marine,Cylindrotheca closterium,Lebbeus polaris,NA,NA,2.57e-12,0.05070428,primary producer,invertebrate,swimming,swimming,herbivorous,species,species
1439,712,Kongsfjorden,marine,Pandalus borealis,Leptoclinus maculatus,NA,NA,0.07008626,8.590067,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
1440,712,Kongsfjorden,marine,Pandalus borealis,Leptoclinus maculatus,NA,NA,0.07008626,8.590067,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
1441,713,Kongsfjorden,marine,Lebbeus polaris,Leptoclinus maculatus,NA,NA,0.05070428,8.590067,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
1442,713,Kongsfjorden,marine,Lebbeus polaris,Leptoclinus maculatus,NA,NA,0.05070428,8.590067,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
1443,714,Kongsfjorden,marine,Nereis zonata,Liparis liparis,NA,NA,0.3771279,52.19,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
1444,714,Kongsfjorden,marine,Nereis zonata,Liparis liparis,NA,NA,0.3771279,52.19,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
1445,715,Kongsfjorden,marine,Pandalus borealis,Liparis liparis,NA,NA,0.07008626,52.19,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
1446,715,Kongsfjorden,marine,Pandalus borealis,Liparis liparis,NA,NA,0.07008626,52.19,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
1447,715,Kongsfjorden,marine,Pandalus borealis,Liparis liparis,NA,NA,0.07008626,52.19,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
1448,716,Kongsfjorden,marine,Nephtys ciliata,Liparis liparis,NA,NA,0.05070428,52.19,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
1449,717,Kongsfjorden,marine,Nereimyra punctata,Liparis liparis,NA,NA,0.05070428,52.19,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
1450,718,Kongsfjorden,marine,Lebbeus polaris,Liparis liparis,NA,NA,0.05070428,52.19,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
1451,718,Kongsfjorden,marine,Lebbeus polaris,Liparis liparis,NA,NA,0.05070428,52.19,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
1452,718,Kongsfjorden,marine,Lebbeus polaris,Liparis liparis,NA,NA,0.05070428,52.19,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
1453,716,Kongsfjorden,marine,Nephtys ciliata,Liparis liparis,NA,NA,0.05070428,52.19,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
1454,717,Kongsfjorden,marine,Nereimyra punctata,Liparis liparis,NA,NA,0.05070428,52.19,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
1455,719,Kongsfjorden,marine,Metridia lucens,Mertensia ovum,NA,NA,0.000943705,0.1810721,invertebrate,invertebrate,swimming,swimming,predacious,species,species
1456,719,Kongsfjorden,marine,Metridia lucens,Mertensia ovum,NA,NA,0.000943705,0.1810721,invertebrate,invertebrate,swimming,swimming,predacious,species,species
1457,720,Kongsfjorden,marine,Metridia longa,Mertensia ovum,NA,NA,0.000643142,0.1810721,invertebrate,invertebrate,swimming,swimming,predacious,species,species
1458,720,Kongsfjorden,marine,Metridia longa,Mertensia ovum,NA,NA,0.000643142,0.1810721,invertebrate,invertebrate,swimming,swimming,predacious,species,species
1459,721,Kongsfjorden,marine,Calanus finnmarchicus,Mertensia ovum,NA,NA,0.00020998,0.1810721,invertebrate,invertebrate,swimming,swimming,predacious,species,species
1460,721,Kongsfjorden,marine,Calanus finnmarchicus,Mertensia ovum,NA,NA,0.00020998,0.1810721,invertebrate,invertebrate,swimming,swimming,predacious,species,species
1461,722,Kongsfjorden,marine,Cylindrotheca closterium,Onacea borealis ,NA,NA,2.57e-12,0.0123294,primary producer,invertebrate,swimming,swimming,herbivorous,species,species
1462,722,Kongsfjorden,marine,Cylindrotheca closterium,Onacea borealis ,NA,NA,2.57e-12,0.0123294,primary producer,invertebrate,swimming,swimming,herbivorous,species,species
1463,723,Kongsfjorden,marine,Urticina eques,Ophiocten sericeum,NA,NA,2.183546,0.05070428,invertebrate,invertebrate,sessile,walking,predacious,species,species
1464,723,Kongsfjorden,marine,Urticina eques,Ophiocten sericeum,NA,NA,2.183546,0.05070428,invertebrate,invertebrate,sessile,walking,predacious,species,species
1465,724,Kongsfjorden,marine,Hormathia nodosa,Ophiocten sericeum,NA,NA,0.6354626,0.05070428,invertebrate,invertebrate,sessile,walking,predacious,species,species
1466,724,Kongsfjorden,marine,Hormathia nodosa,Ophiocten sericeum,NA,NA,0.6354626,0.05070428,invertebrate,invertebrate,sessile,walking,predacious,species,species
1467,725,Kongsfjorden,marine,Pandalus borealis,Pusa hispida,NA,NA,0.07008626,40000.0,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
1468,725,Kongsfjorden,marine,Pandalus borealis,Pusa hispida,NA,NA,0.07008626,40000.0,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
1469,726,Kongsfjorden,marine,Lebbeus polaris,Pusa hispida,NA,NA,0.05070428,40000.0,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
1470,726,Kongsfjorden,marine,Lebbeus polaris,Pusa hispida,NA,NA,0.05070428,40000.0,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
1471,727,Kongsfjorden,marine,Nereis zonata,Raja clavata,NA,NA,0.3771279,2014.828,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,unclassified
1472,727,Kongsfjorden,marine,Nereis zonata,Raja clavata,NA,NA,0.3771279,2014.828,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,unclassified
1473,728,Kongsfjorden,marine,Nephtys ciliata,Raja clavata,NA,NA,0.05070428,2014.828,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,unclassified
1474,729,Kongsfjorden,marine,Nereimyra punctata,Raja clavata,NA,NA,0.05070428,2014.828,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,unclassified
1475,728,Kongsfjorden,marine,Nephtys ciliata,Raja clavata,NA,NA,0.05070428,2014.828,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,unclassified
1476,729,Kongsfjorden,marine,Nereimyra punctata,Raja clavata,NA,NA,0.05070428,2014.828,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,unclassified
1477,730,Kongsfjorden,marine,Pandalus borealis,Reinhardtius hippoglossoides,NA,NA,0.07008626,7000.0,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
1478,730,Kongsfjorden,marine,Pandalus borealis,Reinhardtius hippoglossoides,NA,NA,0.07008626,7000.0,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
1479,731,Kongsfjorden,marine,Lebbeus polaris,Reinhardtius hippoglossoides,NA,NA,0.05070428,7000.0,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
1480,731,Kongsfjorden,marine,Lebbeus polaris,Reinhardtius hippoglossoides,NA,NA,0.05070428,7000.0,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
1481,732,Kongsfjorden,marine,Cylindrotheca closterium,Sclerocrangon boreas,NA,NA,2.57e-12,0.01538271,primary producer,invertebrate,swimming,walking,herbivorous,species,species
1482,732,Kongsfjorden,marine,Cylindrotheca closterium,Sclerocrangon boreas,NA,NA,2.57e-12,0.01538271,primary producer,invertebrate,swimming,walking,herbivorous,species,species
1483,733,Kongsfjorden,marine,Meganyctiphanes norvegica,Sebastes marinus,NA,NA,0.05070428,240.63,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
1484,733,Kongsfjorden,marine,Meganyctiphanes norvegica,Sebastes marinus,NA,NA,0.05070428,240.63,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
1485,734,Kongsfjorden,marine,Pandalus borealis,Sebastes mentella,NA,NA,0.07008626,2000.0,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
1486,734,Kongsfjorden,marine,Pandalus borealis,Sebastes mentella,NA,NA,0.07008626,2000.0,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
1487,735,Kongsfjorden,marine,Lebbeus polaris,Sebastes mentella,NA,NA,0.05070428,2000.0,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
1488,735,Kongsfjorden,marine,Lebbeus polaris,Sebastes mentella,NA,NA,0.05070428,2000.0,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
1489,736,Kongsfjorden,marine,Laminaria digitata,Somateria mollissima,NA,NA,0.07287438,1106.171,primary producer,endotherm vertebrate,sessile,walking,herbivorous,species,species
1490,736,Kongsfjorden,marine,Laminaria digitata,Somateria mollissima,NA,NA,0.07287438,1106.171,primary producer,endotherm vertebrate,sessile,walking,herbivorous,species,species
1491,737,Kongsfjorden,marine,Laminaria saccharina,Somateria mollissima,NA,NA,0.02035868,1106.171,primary producer,endotherm vertebrate,sessile,walking,herbivorous,species,species
1492,737,Kongsfjorden,marine,Laminaria saccharina,Somateria mollissima,NA,NA,0.02035868,1106.171,primary producer,endotherm vertebrate,sessile,walking,herbivorous,species,species
1493,738,Kongsfjorden,marine,Cylindrotheca closterium,Spirontocaris spinus,NA,NA,2.57e-12,0.04064002,primary producer,invertebrate,swimming,walking,herbivorous,species,species
1494,738,Kongsfjorden,marine,Cylindrotheca closterium,Spirontocaris spinus,NA,NA,2.57e-12,0.04064002,primary producer,invertebrate,swimming,walking,herbivorous,species,species
1495,739,Kongsfjorden,marine,Pandalus borealis,Sterna paradisaea,NA,NA,0.07008626,40.84459,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
1496,739,Kongsfjorden,marine,Pandalus borealis,Sterna paradisaea,NA,NA,0.07008626,40.84459,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
1497,740,Kongsfjorden,marine,Lebbeus polaris,Sterna paradisaea,NA,NA,0.05070428,40.84459,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
1498,740,Kongsfjorden,marine,Lebbeus polaris,Sterna paradisaea,NA,NA,0.05070428,40.84459,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
1499,741,Kongsfjorden,marine,Styela rustica,Strongylocentrotus pallidus,NA,NA,0.6090665,0.3977214,invertebrate,invertebrate,sessile,walking,predacious,species,species
1500,741,Kongsfjorden,marine,Styela rustica,Strongylocentrotus pallidus,NA,NA,0.6090665,0.3977214,invertebrate,invertebrate,sessile,walking,predacious,species,species
1501,742,Chesapeake Bay,marine,Acteocina canaliculata,Limulus polyphemus,adults,adults,0.001177408,2000.0,invertebrate,invertebrate,walking,walking,predacious,species,species
1502,742,Chesapeake Bay,marine,Acteocina canaliculata,Limulus polyphemus,adults,adults,0.001177408,2000.0,invertebrate,invertebrate,walking,walking,predacious,species,species
1503,743,Chesapeake Bay,marine,Paraprionospio pinnata,Limulus polyphemus,adults,adults,0.14822689,2000.0,invertebrate,invertebrate,walking,walking,predacious,species,species
1504,743,Chesapeake Bay,marine,Paraprionospio pinnata,Limulus polyphemus,adults,adults,0.14822689,2000.0,invertebrate,invertebrate,walking,walking,predacious,species,species
1505,744,Chesapeake Bay,marine,Paraprionospio pinnata,Cancer irroratus,adults,adults,0.14822689,180.0,invertebrate,invertebrate,walking,walking,predacious,species,species
1506,744,Chesapeake Bay,marine,Paraprionospio pinnata,Cancer irroratus,adults,adults,0.14822689,180.0,invertebrate,invertebrate,walking,walking,predacious,species,species
1507,745,Chesapeake Bay,marine,Diatoms,Alonella sp.,NA,adults,2.53e-09,4.01e-05,primary producer,invertebrate,swimming,swimming,herbivorous,unclassified,genus
1508,745,Chesapeake Bay,marine,Diatoms,Alonella sp.,NA,adults,2.53e-09,4.01e-05,primary producer,invertebrate,swimming,swimming,herbivorous,unclassified,genus
1509,746,Chesapeake Bay,marine,Paraprionospio pinnata,Ovalipes ocellatus,adults,adults,0.14822689,17.7,invertebrate,invertebrate,walking,walking,predacious,species,species
1510,746,Chesapeake Bay,marine,Paraprionospio pinnata,Ovalipes ocellatus,adults,adults,0.14822689,17.7,invertebrate,invertebrate,walking,walking,predacious,species,species
1511,747,Chesapeake Bay,marine,Rotifers,Erichsonella attenuata,NA,adults,3.02e-06,0.002042716,invertebrate,invertebrate,swimming,walking,predacious,unclassified,species
1512,747,Chesapeake Bay,marine,Rotifers,Erichsonella attenuata,NA,adults,3.02e-06,0.002042716,invertebrate,invertebrate,swimming,walking,predacious,unclassified,species
1513,748,Chesapeake Bay,marine,Paraprionospio pinnata,Malaclemys terrapin,adults,adults,0.14822689,454.0,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
1514,748,Chesapeake Bay,marine,Paraprionospio pinnata,Malaclemys terrapin,adults,adults,0.14822689,454.0,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
1515,749,Chesapeake Bay,marine,Paraprionospio pinnata,Nassarius vibex,eggs,adults,1.08e-08,0.005047659,invertebrate,invertebrate,walking,walking,predacious,species,species
1516,749,Chesapeake Bay,marine,Paraprionospio pinnata,Nassarius vibex,eggs,adults,1.08e-08,0.005047659,invertebrate,invertebrate,walking,walking,predacious,species,species
1517,750,Chesapeake Bay,marine,Paraprionospio pinnata,Japonactaeon punctostriatus,adults,adults,0.14822689,0.001177408,invertebrate,invertebrate,walking,walking,predacious,species,species
1518,750,Chesapeake Bay,marine,Paraprionospio pinnata,Japonactaeon punctostriatus,adults,adults,0.14822689,0.001177408,invertebrate,invertebrate,walking,walking,predacious,species,species
1519,751,Chesapeake Bay,marine,Cyanobacteria,Pandora gouldiana,NA,adults,1.26e-11,0.05070428,primary producer,invertebrate,swimming,sessile,herbivorous,unclassified,species
1520,751,Chesapeake Bay,marine,Cyanobacteria,Pandora gouldiana,NA,adults,1.26e-11,0.05070428,primary producer,invertebrate,swimming,sessile,herbivorous,unclassified,species
1521,752,Chesapeake Bay,marine,Paraprionospio pinnata,Mnemiopsis leidyi,larvae,adults,1.37e-06,0.102267923,invertebrate,invertebrate,swimming,swimming,predacious,species,species
1522,752,Chesapeake Bay,marine,Paraprionospio pinnata,Mnemiopsis leidyi,larvae,adults,1.37e-06,0.102267923,invertebrate,invertebrate,swimming,swimming,predacious,species,species
1523,753,Chesapeake Bay,marine,Paraprionospio pinnata,Liriope tetraphylla,larvae,adults,1.37e-06,0.05070428,invertebrate,invertebrate,swimming,swimming,predacious,species,species
1524,753,Chesapeake Bay,marine,Paraprionospio pinnata,Liriope tetraphylla,larvae,adults,1.37e-06,0.05070428,invertebrate,invertebrate,swimming,swimming,predacious,species,species
