,0,1,2
9909,Tuesday Lake 1986,Chaoborys punctipennis,4
9910,Tuesday Lake 1986,Cyclops varians rubellus,5
9911,Tuesday Lake 1986,Daphnia pulex,6
9912,Tuesday Lake 1986,Orthocyclops modestus,7
9913,Tuesday Lake 1986,Micropterus salmoides,8
9914,Tuesday Lake 1986,Chromulina sp.,9
9915,Tuesday Lake 1986,Conochiluides dossuarius,10
9916,Tuesday Lake 1986,Conochilus (colonial),11
9917,Tuesday Lake 1986,Diaptomus oregonensis,12
9918,Tuesday Lake 1986,Gastropus hyptopus,13
9919,Tuesday Lake 1986,Holopedium gibberum,14
9920,Tuesday Lake 1986,Kelicottia bostoniensis,15
9921,Tuesday Lake 1986,Kelicottia longispina,16
9922,Tuesday Lake 1986,Keratella cochlearis,17
9923,Tuesday Lake 1986,Keratella testudo,18
9924,Tuesday Lake 1986,Polyarthra vulgaris,19
9925,Tuesday Lake 1986,Synchaeta sp.,20
9926,Tuesday Lake 1986,Trichocerca cylindrica,21
9927,Tuesday Lake 1986,Trichocerca multicrinis,22
9928,Tuesday Lake 1986,Chroococcus dispersus,23
9929,Tuesday Lake 1986,Chroococcus limneticus,24
9930,Tuesday Lake 1986,Closteriopsis longissimus,25
9931,Tuesday Lake 1986,Tropocyclops prasinus,26
9932,Tuesday Lake 1986,Cosmarium sp.,27
9933,Tuesday Lake 1986,Cryptomonas sp. 1,28
9934,Tuesday Lake 1986,Cryptomonas sp. 3,29
9935,Tuesday Lake 1986,Cryptomonas sp. 4,30
9936,Tuesday Lake 1986,Dactylococcopsis fascicularis,31
9937,Tuesday Lake 1986,Dictyosphaerium pulchellum,32
9938,Tuesday Lake 1986,Dinobryon bavaricum,33
9939,Tuesday Lake 1986,Dinobryon cylindricum,34
9940,Tuesday Lake 1986,Dinobryon sertularia,35
9941,Tuesday Lake 1986,Glenodinium pulvisculus,36
9942,Tuesday Lake 1986,Gloeocystis sp. ,37
9943,Tuesday Lake 1986,Microcystis aeruginosa,38
9944,Tuesday Lake 1986,Oocystis sp. 1,39
9945,Tuesday Lake 1986,Oocystis sp. 2,40
9946,Tuesday Lake 1986,Oscillatoria sp.,41
9947,Tuesday Lake 1986,Peridinium limbatum,42
9948,Tuesday Lake 1986,Peridinium pulsillum,43
9949,Tuesday Lake 1986,Quadrigula lacustris,44
9950,Tuesday Lake 1986,Quadrigula sp. 2,45
9951,Tuesday Lake 1986,Schroederia setigera,46
9952,Tuesday Lake 1986,Selenastrum minutum,47
9953,Tuesday Lake 1986,Sphaerocystis schroeteri,48
9954,Tuesday Lake 1986,Synedra sp.,49
9955,Tuesday Lake 1986,Unclassified microflagellates,50
9956,Chilean Intertidal Curaumilla,Gelidium chilensis,0
9957,Chilean Intertidal Curaumilla,acanthopleura echinata,1
9958,Chilean Intertidal Curaumilla,chaetopleura peruviana,2
9959,Chilean Intertidal Curaumilla,chiton  cummingii,3
9960,Chilean Intertidal Curaumilla,chiton  granosus,4
9961,Chilean Intertidal Curaumilla,chiton  latus,5
9962,Chilean Intertidal Curaumilla,enoplochiton  niger,6
9963,Chilean Intertidal Curaumilla,fissurella  costata,7
9964,Chilean Intertidal Curaumilla,fissurella  crassa,8
9965,Chilean Intertidal Curaumilla,fissurella  limbata,9
9966,Chilean Intertidal Curaumilla,lottia  orbigny,10
9967,Chilean Intertidal Curaumilla,scurria  araucana,11
9968,Chilean Intertidal Curaumilla,scurria  ceciliana,12
9969,Chilean Intertidal Curaumilla,scurria  plana,13
9970,Chilean Intertidal Curaumilla,scurria scurra,14
9971,Chilean Intertidal Curaumilla,scurria variabilis,15
9972,Chilean Intertidal Curaumilla,scurria viridula,16
9973,Chilean Intertidal Curaumilla,scurria zebrina,17
9974,Chilean Intertidal Curaumilla,siphonaria lesoni,18
9975,Chilean Intertidal Curaumilla,tegula atra,19
9976,Chilean Intertidal Curaumilla,tonicia  benaventii,20
9977,Chilean Intertidal Curaumilla,tonicia  chilensis,21
9978,Chilean Intertidal Curaumilla,tonicia  elegans,22
9979,Chilean Intertidal Curaumilla,Nodilittorina peruviana,23
9980,Chilean Intertidal Curaumilla,Cinclodes nifrofumanus,24
9981,Chilean Intertidal Curaumilla,Larus dominicanus,25
9982,Chilean Intertidal Curaumilla,acanthocyclus gayi,26
9983,Chilean Intertidal Curaumilla,heliaster helianthus,27
9984,Chilean Intertidal Curaumilla,stichaster striatus,28
9985,Chilean Intertidal Curaumilla,Nothogenia fastigiata,29
9986,Chilean Intertidal Curaumilla,fissurella  cummingii,30
9987,Chilean Intertidal Curaumilla,Prionitis decipiens,31
9988,Chilean Intertidal Curaumilla,Rhodymenia skottsbergii,32
9989,Chilean Intertidal Curaumilla,Sarcothalia crispata,33
9990,Chilean Intertidal Curaumilla,fissurella  maxima,34
9991,Chilean Intertidal Curaumilla,fissurella  picta,35
9992,Chilean Intertidal Curaumilla,fissurella  puhlcra,36
9993,Chilean Intertidal Curaumilla,Trematocarpus dichotomus,37
9994,Chilean Intertidal Curaumilla,acanthina monodon,38
9995,Chilean Intertidal Curaumilla,concholepas concholepas,39
9996,Chilean Intertidal Curaumilla,Phymactis clematis,40
9997,Chilean Intertidal Curaumilla,acanthocyclus hassleri,41
9998,Chilean Intertidal Curaumilla,anthotoe spp.,42
9999,Chilean Intertidal Curaumilla,bunodactis spp.,43
10000,Chilean Intertidal Curaumilla,isolauctis spp.,44
10001,Chilean Intertidal Curaumilla,parantheopsis ,45
10002,Chilean Intertidal Curaumilla,adenocystis utricularis,46
10003,Chilean Intertidal Curaumilla,ahnfeltiopsis spp.,47
10004,Chilean Intertidal Curaumilla,austromegabalanus psittacus,48
10005,Chilean Intertidal Curaumilla,balanus laevis,49
10006,Chilean Intertidal Curaumilla,benthic_diatoms,50
10007,Chilean Intertidal Curaumilla,onchidella,51
10008,Chilean Intertidal Curaumilla,trimusculus peruvianus,52
10009,Chilean Intertidal Curaumilla,brachidontes granulata,53
10010,Chilean Intertidal Curaumilla,bryopsis_spp,54
10011,Chilean Intertidal Curaumilla,centroceras spp.,55
10012,Chilean Intertidal Curaumilla,ceramium spp.,56
10013,Chilean Intertidal Curaumilla,chaetomorpha_spp,57
10014,Chilean Intertidal Curaumilla,chondrus  canaliculatus,58
10015,Chilean Intertidal Curaumilla,cladophora spp.,59
10016,Chilean Intertidal Curaumilla,codium dimorpha,60
10017,Chilean Intertidal Curaumilla,colpomenia phaeodactyla,61
10018,Chilean Intertidal Curaumilla,colpomenia sinuosa,62
10019,Chilean Intertidal Curaumilla,corallina offcinalis var. chilensis,63
10020,Chilean Intertidal Curaumilla,durvillaea antarctica,64
10021,Chilean Intertidal Curaumilla,ectocarpus silicosus,65
10022,Chilean Intertidal Curaumilla,enteromorpha compressa,66
10023,Chilean Intertidal Curaumilla,gelidium rex,67
10024,Chilean Intertidal Curaumilla,glossophora kunthii,68
10025,Chilean Intertidal Curaumilla,grateloupia ,69
10026,Chilean Intertidal Curaumilla,gymnogongrus furcellatus,70
10027,Chilean Intertidal Curaumilla,halopteris funicularis,71
10028,Chilean Intertidal Curaumilla,hildenbrandia lecanelieri,72
10029,Chilean Intertidal Curaumilla,jhelius cirratus,73
10030,Chilean Intertidal Curaumilla,laurencia chilensis,74
10031,Chilean Intertidal Curaumilla,lessonia nigrescens,75
10032,Chilean Intertidal Curaumilla,lithothamnion spp.,76
10033,Chilean Intertidal Curaumilla,mazzaella laminarioides,77
10034,Chilean Intertidal Curaumilla,montemaria horridula,78
10035,Chilean Intertidal Curaumilla,nothobalanus flosculus,79
10036,Chilean Intertidal Curaumilla,nothochthamalus scabrosus,80
10037,Chilean Intertidal Curaumilla,perumytilus purpuratus,81
10038,Chilean Intertidal Curaumilla,petalonia fascia,82
10039,Chilean Intertidal Curaumilla,petroglossum spp.,83
10040,Chilean Intertidal Curaumilla,petrolisthes angulosus,84
10041,Chilean Intertidal Curaumilla,petrolisthes punctatus,85
10042,Chilean Intertidal Curaumilla,petrolisthes spinifrons,86
10043,Chilean Intertidal Curaumilla,petrolisthes tuberculatus,87
10044,Chilean Intertidal Curaumilla,peysonella spp.,88
10045,Chilean Intertidal Curaumilla,phragmatopoma spp.,89
10046,Chilean Intertidal Curaumilla,plankton,90
10047,Chilean Intertidal Curaumilla,pyura chilensis,91
10048,Chilean Intertidal Curaumilla,semimytilus algosus,92
10049,Chilean Intertidal Curaumilla,plocamium cartilageneum,93
10050,Chilean Intertidal Curaumilla,polysiphonia_spp,94
10051,Chilean Intertidal Curaumilla,porphyra_spp,95
10052,Chilean Intertidal Curaumilla,ralfsia spp.,96
10053,Chilean Intertidal Curaumilla,rama novazelandensis,97
10054,Chilean Intertidal Curaumilla,rhizoclonium cilindricum,98
10055,Chilean Intertidal Curaumilla,schottera nicaensis,99
10056,Chilean Intertidal Curaumilla,schyzimenia doryophora,100
10057,Chilean Intertidal Curaumilla,scythosiphon lomentaria,101
10058,Chilean Intertidal Curaumilla,ulva rigida,102
10059,Chilean Intertidal Curaumilla,ulvella spp.,103
10060,Chilean Intertidal El Quisco,Gelidium chilensis,0
10061,Chilean Intertidal El Quisco,acanthopleura echinata,1
10062,Chilean Intertidal El Quisco,chaetopleura peruviana,2
10063,Chilean Intertidal El Quisco,chiton  cummingii,3
10064,Chilean Intertidal El Quisco,chiton  granosus,4
10065,Chilean Intertidal El Quisco,chiton  latus,5
10066,Chilean Intertidal El Quisco,enoplochiton  niger,6
10067,Chilean Intertidal El Quisco,fissurella  costata,7
10068,Chilean Intertidal El Quisco,fissurella  crassa,8
10069,Chilean Intertidal El Quisco,fissurella  limbata,9
10070,Chilean Intertidal El Quisco,lottia  orbigny,10
10071,Chilean Intertidal El Quisco,scurria  araucana,11
10072,Chilean Intertidal El Quisco,scurria  ceciliana,12
10073,Chilean Intertidal El Quisco,scurria  plana,13
10074,Chilean Intertidal El Quisco,scurria scurra,14
10075,Chilean Intertidal El Quisco,scurria variabilis,15
10076,Chilean Intertidal El Quisco,scurria viridula,16
10077,Chilean Intertidal El Quisco,scurria zebrina,17
10078,Chilean Intertidal El Quisco,siphonaria lesoni,18
10079,Chilean Intertidal El Quisco,tegula atra,19
10080,Chilean Intertidal El Quisco,tonicia  benaventii,20
10081,Chilean Intertidal El Quisco,tonicia  chilensis,21
10082,Chilean Intertidal El Quisco,tonicia  elegans,22
10083,Chilean Intertidal El Quisco,Nodilittorina peruviana,23
10084,Chilean Intertidal El Quisco,Cinclodes nifrofumanus,24
10085,Chilean Intertidal El Quisco,Larus dominicanus,25
10086,Chilean Intertidal El Quisco,acanthocyclus gayi,26
10087,Chilean Intertidal El Quisco,heliaster helianthus,27
10088,Chilean Intertidal El Quisco,stichaster striatus,28
10089,Chilean Intertidal El Quisco,Nothogenia fastigiata,29
10090,Chilean Intertidal El Quisco,fissurella  cummingii,30
10091,Chilean Intertidal El Quisco,Prionitis decipiens,31
10092,Chilean Intertidal El Quisco,Rhodymenia skottsbergii,32
10093,Chilean Intertidal El Quisco,Sarcothalia crispata,33
10094,Chilean Intertidal El Quisco,fissurella  maxima,34
10095,Chilean Intertidal El Quisco,fissurella  picta,35
10096,Chilean Intertidal El Quisco,fissurella  puhlcra,36
10097,Chilean Intertidal El Quisco,Trematocarpus dichotomus,37
10098,Chilean Intertidal El Quisco,acanthina monodon,38
10099,Chilean Intertidal El Quisco,concholepas concholepas,39
10100,Chilean Intertidal El Quisco,Phymactis clematis,40
10101,Chilean Intertidal El Quisco,acanthocyclus hassleri,41
10102,Chilean Intertidal El Quisco,anthotoe spp.,42
10103,Chilean Intertidal El Quisco,bunodactis spp.,43
10104,Chilean Intertidal El Quisco,isolauctis spp.,44
10105,Chilean Intertidal El Quisco,parantheopsis ,45
10106,Chilean Intertidal El Quisco,adenocystis utricularis,46
10107,Chilean Intertidal El Quisco,ahnfeltiopsis spp.,47
10108,Chilean Intertidal El Quisco,austrolittorina araucana,48
10109,Chilean Intertidal El Quisco,austromegabalanus psittacus,49
10110,Chilean Intertidal El Quisco,balanus laevis,50
10111,Chilean Intertidal El Quisco,benthic_diatoms,51
10112,Chilean Intertidal El Quisco,onchidella,52
10113,Chilean Intertidal El Quisco,trimusculus peruvianus,53
10114,Chilean Intertidal El Quisco,brachidontes granulata,54
10115,Chilean Intertidal El Quisco,bryopsis_spp,55
10116,Chilean Intertidal El Quisco,centroceras spp.,56
10117,Chilean Intertidal El Quisco,ceramium spp.,57
10118,Chilean Intertidal El Quisco,chaetomorpha_spp,58
10119,Chilean Intertidal El Quisco,chondrus  canaliculatus,59
10120,Chilean Intertidal El Quisco,cladophora spp.,60
10121,Chilean Intertidal El Quisco,codium dimorpha,61
10122,Chilean Intertidal El Quisco,colpomenia phaeodactyla,62
10123,Chilean Intertidal El Quisco,colpomenia sinuosa,63
10124,Chilean Intertidal El Quisco,corallina offcinalis var. chilensis,64
10125,Chilean Intertidal El Quisco,durvillaea antarctica,65
10126,Chilean Intertidal El Quisco,ectocarpus silicosus,66
10127,Chilean Intertidal El Quisco,enteromorpha compressa,67
10128,Chilean Intertidal El Quisco,gelidium rex,68
10129,Chilean Intertidal El Quisco,glossophora kunthii,69
10130,Chilean Intertidal El Quisco,grateloupia ,70
10131,Chilean Intertidal El Quisco,gymnogongrus furcellatus,71
10132,Chilean Intertidal El Quisco,halopteris funicularis,72
10133,Chilean Intertidal El Quisco,hildenbrandia lecanelieri,73
10134,Chilean Intertidal El Quisco,jhelius cirratus,74
10135,Chilean Intertidal El Quisco,laurencia chilensis,75
10136,Chilean Intertidal El Quisco,lessonia nigrescens,76
10137,Chilean Intertidal El Quisco,lithothamnion spp.,77
10138,Chilean Intertidal El Quisco,mazzaella laminarioides,78
10139,Chilean Intertidal El Quisco,montemaria horridula,79
10140,Chilean Intertidal El Quisco,nothobalanus flosculus,80
10141,Chilean Intertidal El Quisco,nothochthamalus scabrosus,81
10142,Chilean Intertidal El Quisco,perumytilus purpuratus,82
10143,Chilean Intertidal El Quisco,petalonia fascia,83
10144,Chilean Intertidal El Quisco,petroglossum spp.,84
10145,Chilean Intertidal El Quisco,peysonella spp.,85
10146,Chilean Intertidal El Quisco,phragmatopoma spp.,86
10147,Chilean Intertidal El Quisco,plankton,87
10148,Chilean Intertidal El Quisco,pyura chilensis,88
10149,Chilean Intertidal El Quisco,semimytilus algosus,89
10150,Chilean Intertidal El Quisco,plocamium cartilageneum,90
10151,Chilean Intertidal El Quisco,polysiphonia_spp,91
10152,Chilean Intertidal El Quisco,porphyra_spp,92
10153,Chilean Intertidal El Quisco,ralfsia spp.,93
10154,Chilean Intertidal El Quisco,rama novazelandensis,94
10155,Chilean Intertidal El Quisco,rhizoclonium cilindricum,95
10156,Chilean Intertidal El Quisco,schottera nicaensis,96
10157,Chilean Intertidal El Quisco,schyzimenia doryophora,97
10158,Chilean Intertidal El Quisco,scythosiphon lomentaria,98
10159,Chilean Intertidal El Quisco,ulva rigida,99
10160,Chilean Intertidal El Quisco,ulvella spp.,100
10161,Chilean Intertidal Las Cruces,Gelidium chilensis,0
10162,Chilean Intertidal Las Cruces,acanthopleura echinata,1
10163,Chilean Intertidal Las Cruces,chaetopleura peruviana,2
10164,Chilean Intertidal Las Cruces,chiton  cummingii,3
10165,Chilean Intertidal Las Cruces,chiton  granosus,4
10166,Chilean Intertidal Las Cruces,chiton  latus,5
10167,Chilean Intertidal Las Cruces,enoplochiton  niger,6
10168,Chilean Intertidal Las Cruces,fissurella  costata,7
10169,Chilean Intertidal Las Cruces,fissurella  crassa,8
10170,Chilean Intertidal Las Cruces,fissurella  limbata,9
10171,Chilean Intertidal Las Cruces,lottia  orbigny,10
10172,Chilean Intertidal Las Cruces,scurria  araucana,11
10173,Chilean Intertidal Las Cruces,scurria  ceciliana,12
10174,Chilean Intertidal Las Cruces,scurria  plana,13
10175,Chilean Intertidal Las Cruces,scurria scurra,14
10176,Chilean Intertidal Las Cruces,scurria variabilis,15
10177,Chilean Intertidal Las Cruces,scurria viridula,16
10178,Chilean Intertidal Las Cruces,scurria zebrina,17
10179,Chilean Intertidal Las Cruces,siphonaria lesoni,18
10180,Chilean Intertidal Las Cruces,tegula atra,19
10181,Chilean Intertidal Las Cruces,tonicia  benaventii,20
10182,Chilean Intertidal Las Cruces,tonicia  chilensis,21
10183,Chilean Intertidal Las Cruces,tonicia  elegans,22
10184,Chilean Intertidal Las Cruces,Nodilittorina peruviana,23
10185,Chilean Intertidal Las Cruces,Cinclodes nifrofumanus,24
10186,Chilean Intertidal Las Cruces,Larus dominicanus,25
10187,Chilean Intertidal Las Cruces,acanthocyclus gayi,26
10188,Chilean Intertidal Las Cruces,heliaster helianthus,27
10189,Chilean Intertidal Las Cruces,stichaster striatus,28
10190,Chilean Intertidal Las Cruces,Nothogenia fastigiata,29
10191,Chilean Intertidal Las Cruces,fissurella  cummingii,30
10192,Chilean Intertidal Las Cruces,Prionitis decipiens,31
10193,Chilean Intertidal Las Cruces,Sarcothalia crispata,32
10194,Chilean Intertidal Las Cruces,fissurella  maxima,33
10195,Chilean Intertidal Las Cruces,fissurella  picta,34
10196,Chilean Intertidal Las Cruces,fissurella  puhlcra,35
10197,Chilean Intertidal Las Cruces,Trematocarpus dichotomus,36
10198,Chilean Intertidal Las Cruces,acanthina monodon,37
10199,Chilean Intertidal Las Cruces,concholepas concholepas,38
10200,Chilean Intertidal Las Cruces,Phymactis clematis,39
10201,Chilean Intertidal Las Cruces,acanthocyclus hassleri,40
10202,Chilean Intertidal Las Cruces,anthotoe spp.,41
10203,Chilean Intertidal Las Cruces,bunodactis spp.,42
10204,Chilean Intertidal Las Cruces,isolauctis spp.,43
10205,Chilean Intertidal Las Cruces,parantheopsis ,44
10206,Chilean Intertidal Las Cruces,adenocystis utricularis,45
10207,Chilean Intertidal Las Cruces,ahnfeltiopsis spp.,46
10208,Chilean Intertidal Las Cruces,austrolittorina araucana,47
10209,Chilean Intertidal Las Cruces,austromegabalanus psittacus,48
10210,Chilean Intertidal Las Cruces,balanus laevis,49
10211,Chilean Intertidal Las Cruces,benthic_diatoms,50
10212,Chilean Intertidal Las Cruces,onchidella,51
10213,Chilean Intertidal Las Cruces,trimusculus peruvianus,52
10214,Chilean Intertidal Las Cruces,brachidontes granulata,53
10215,Chilean Intertidal Las Cruces,bryopsis_spp,54
10216,Chilean Intertidal Las Cruces,centroceras spp.,55
10217,Chilean Intertidal Las Cruces,ceramium spp.,56
10218,Chilean Intertidal Las Cruces,chaetomorpha_spp,57
10219,Chilean Intertidal Las Cruces,chondrus  canaliculatus,58
10220,Chilean Intertidal Las Cruces,cladophora spp.,59
10221,Chilean Intertidal Las Cruces,codium dimorpha,60
10222,Chilean Intertidal Las Cruces,colpomenia phaeodactyla,61
10223,Chilean Intertidal Las Cruces,colpomenia sinuosa,62
10224,Chilean Intertidal Las Cruces,corallina offcinalis var. chilensis,63
10225,Chilean Intertidal Las Cruces,durvillaea antarctica,64
10226,Chilean Intertidal Las Cruces,ectocarpus silicosus,65
10227,Chilean Intertidal Las Cruces,enteromorpha compressa,66
10228,Chilean Intertidal Las Cruces,gelidium rex,67
10229,Chilean Intertidal Las Cruces,glossophora kunthii,68
10230,Chilean Intertidal Las Cruces,grateloupia ,69
10231,Chilean Intertidal Las Cruces,gymnogongrus furcellatus,70
10232,Chilean Intertidal Las Cruces,halopteris funicularis,71
10233,Chilean Intertidal Las Cruces,hildenbrandia lecanelieri,72
10234,Chilean Intertidal Las Cruces,jhelius cirratus,73
10235,Chilean Intertidal Las Cruces,laurencia chilensis,74
10236,Chilean Intertidal Las Cruces,lessonia nigrescens,75
10237,Chilean Intertidal Las Cruces,lithothamnion spp.,76
10238,Chilean Intertidal Las Cruces,mazzaella laminarioides,77
10239,Chilean Intertidal Las Cruces,montemaria horridula,78
10240,Chilean Intertidal Las Cruces,nothobalanus flosculus,79
10241,Chilean Intertidal Las Cruces,nothochthamalus scabrosus,80
10242,Chilean Intertidal Las Cruces,perumytilus purpuratus,81
10243,Chilean Intertidal Las Cruces,petalonia fascia,82
10244,Chilean Intertidal Las Cruces,petroglossum spp.,83
10245,Chilean Intertidal Las Cruces,petrolisthes angulosus,84
10246,Chilean Intertidal Las Cruces,petrolisthes punctatus,85
10247,Chilean Intertidal Las Cruces,petrolisthes spinifrons,86
10248,Chilean Intertidal Las Cruces,petrolisthes tuberculatus,87
10249,Chilean Intertidal Las Cruces,petrolisthes tuberculosus,88
10250,Chilean Intertidal Las Cruces,peysonella spp.,89
10251,Chilean Intertidal Las Cruces,phragmatopoma spp.,90
10252,Chilean Intertidal Las Cruces,plankton,91
10253,Chilean Intertidal Las Cruces,pyura chilensis,92
10254,Chilean Intertidal Las Cruces,semimytilus algosus,93
10255,Chilean Intertidal Las Cruces,plocamium cartilageneum,94
10256,Chilean Intertidal Las Cruces,polysiphonia_spp,95
10257,Chilean Intertidal Las Cruces,porphyra_spp,96
10258,Chilean Intertidal Las Cruces,ralfsia spp.,97
10259,Chilean Intertidal Las Cruces,rama novazelandensis,98
10260,Chilean Intertidal Las Cruces,rhizoclonium cilindricum,99
10261,Chilean Intertidal Las Cruces,schottera nicaensis,100
10262,Chilean Intertidal Las Cruces,schyzimenia doryophora,101
10263,Chilean Intertidal Las Cruces,scythosiphon lomentaria,102
10264,Chilean Intertidal Las Cruces,ulva rigida,103
10265,Chilean Intertidal Las Cruces,ulvella spp.,104
10266,Chilean Intertidal Los Molles,Gelidium chilensis,0
10267,Chilean Intertidal Los Molles,acanthopleura echinata,1
10268,Chilean Intertidal Los Molles,chaetopleura peruviana,2
10269,Chilean Intertidal Los Molles,chiton  cummingii,3
10270,Chilean Intertidal Los Molles,chiton  granosus,4
10271,Chilean Intertidal Los Molles,chiton  latus,5
10272,Chilean Intertidal Los Molles,enoplochiton  niger,6
10273,Chilean Intertidal Los Molles,fissurella  costata,7
10274,Chilean Intertidal Los Molles,fissurella  crassa,8
10275,Chilean Intertidal Los Molles,fissurella  limbata,9
10276,Chilean Intertidal Los Molles,lottia  orbigny,10
10277,Chilean Intertidal Los Molles,scurria  araucana,11
10278,Chilean Intertidal Los Molles,scurria  ceciliana,12
10279,Chilean Intertidal Los Molles,scurria  plana,13
10280,Chilean Intertidal Los Molles,scurria scurra,14
10281,Chilean Intertidal Los Molles,scurria variabilis,15
10282,Chilean Intertidal Los Molles,scurria viridula,16
